dataset,index,target_mode,method,view,fraction,recall,budget,gold,ceiling,origin
vt_h6_c1,37,answer_only,FT_K1,raw,0.2,0.782608695652174,67,69,0.9710144927536232,vt_h6_c1_01
vt_h6_c1,37,answer_only,FT_K1,density,0.05,0.2463768115942029,17,69,0.2463768115942029,vt_h6_c1_01
vt_h6_c1,37,answer_only,FT_K1,density,0.1,0.4927536231884058,34,69,0.4927536231884058,vt_h6_c1_01
vt_h6_c1,37,answer_only,FT_K1,density,0.2,0.9710144927536232,67,69,0.9710144927536232,vt_h6_c1_01
vt_h6_c1,37,answer_only,FT_K3,raw,0.05,0.2463768115942029,17,69,0.2463768115942029,vt_h6_c1_01
vt_h6_c1,37,answer_only,FT_K3,raw,0.1,0.4927536231884058,34,69,0.4927536231884058,vt_h6_c1_01
vt_h6_c1,37,answer_only,FT_K3,raw,0.2,0.782608695652174,67,69,0.9710144927536232,vt_h6_c1_01
vt_h6_c1,37,answer_only,FT_K3,density,0.05,0.2463768115942029,17,69,0.2463768115942029,vt_h6_c1_01
vt_h6_c1,37,answer_only,FT_K3,density,0.1,0.4927536231884058,34,69,0.4927536231884058,vt_h6_c1_01
vt_h6_c1,37,answer_only,FT_K3,density,0.2,0.9710144927536232,67,69,0.9710144927536232,vt_h6_c1_01
vt_h6_c1,38,answer_only,DT_target,raw,0.05,0.265625,17,64,0.265625,vt_h6_c1_01
vt_h6_c1,38,answer_only,DT_target,raw,0.1,0.515625,33,64,0.515625,vt_h6_c1_01
vt_h6_c1,38,answer_only,DT_target,raw,0.2,0.90625,66,64,1.0,vt_h6_c1_01
vt_h6_c1,38,answer_only,DT_target,density,0.05,0.265625,17,64,0.265625,vt_h6_c1_01
vt_h6_c1,38,answer_only,DT_target,density,0.1,0.515625,33,64,0.515625,vt_h6_c1_01
vt_h6_c1,38,answer_only,DT_target,density,0.2,1.0,66,64,1.0,vt_h6_c1_01
vt_h6_c1,38,answer_only,FT_K1,raw,0.05,0.265625,17,64,0.265625,vt_h6_c1_01
vt_h6_c1,38,answer_only,FT_K1,raw,0.1,0.515625,33,64,0.515625,vt_h6_c1_01
vt_h6_c1,38,answer_only,FT_K1,raw,0.2,0.796875,66,64,1.0,vt_h6_c1_01
vt_h6_c1,38,answer_only,FT_K1,density,0.05,0.265625,17,64,0.265625,vt_h6_c1_01
vt_h6_c1,38,answer_only,FT_K1,density,0.1,0.515625,33,64,0.515625,vt_h6_c1_01
vt_h6_c1,38,answer_only,FT_K1,density,0.2,1.0,66,64,1.0,vt_h6_c1_01
vt_h6_c1,38,answer_only,FT_K3,raw,0.05,0.265625,17,64,0.265625,vt_h6_c1_01
vt_h6_c1,38,answer_only,FT_K3,raw,0.1,0.515625,33,64,0.515625,vt_h6_c1_01
vt_h6_c1,38,answer_only,FT_K3,raw,0.2,0.796875,66,64,1.0,vt_h6_c1_01
vt_h6_c1,38,answer_only,FT_K3,density,0.05,0.265625,17,64,0.265625,vt_h6_c1_01
vt_h6_c1,38,answer_only,FT_K3,density,0.1,0.515625,33,64,0.515625,vt_h6_c1_01
vt_h6_c1,38,answer_only,FT_K3,density,0.2,1.0,66,64,1.0,vt_h6_c1_01
vt_h6_c1,39,answer_only,DT_target,raw,0.05,0.25757575757575757,17,66,0.25757575757575757,vt_h6_c1_02
vt_h6_c1,39,answer_only,DT_target,raw,0.1,0.5151515151515151,34,66,0.5151515151515151,vt_h6_c1_02
vt_h6_c1,39,answer_only,DT_target,raw,0.2,0.9848484848484849,67,66,1.0,vt_h6_c1_02
vt_h6_c1,39,answer_only,DT_target,density,0.05,0.25757575757575757,17,66,0.25757575757575757,vt_h6_c1_02
vt_h6_c1,39,answer_only,DT_target,density,0.1,0.5151515151515151,34,66,0.5151515151515151,vt_h6_c1_02
vt_h6_c1,39,answer_only,DT_target,density,0.2,1.0,67,66,1.0,vt_h6_c1_02
vt_h6_c1,39,answer_only,FT_K1,raw,0.05,0.25757575757575757,17,66,0.25757575757575757,vt_h6_c1_02
vt_h6_c1,39,answer_only,FT_K1,raw,0.1,0.5151515151515151,34,66,0.5151515151515151,vt_h6_c1_02
vt_h6_c1,39,answer_only,FT_K1,raw,0.2,0.8636363636363636,67,66,1.0,vt_h6_c1_02
vt_h6_c1,39,answer_only,FT_K1,density,0.05,0.25757575757575757,17,66,0.25757575757575757,vt_h6_c1_02
vt_h6_c1,39,answer_only,FT_K1,density,0.1,0.5151515151515151,34,66,0.5151515151515151,vt_h6_c1_02
vt_h6_c1,39,answer_only,FT_K1,density,0.2,1.0,67,66,1.0,vt_h6_c1_02
vt_h6_c1,39,answer_only,FT_K3,raw,0.05,0.25757575757575757,17,66,0.25757575757575757,vt_h6_c1_02
vt_h6_c1,39,answer_only,FT_K3,raw,0.1,0.5151515151515151,34,66,0.5151515151515151,vt_h6_c1_02
vt_h6_c1,39,answer_only,FT_K3,raw,0.2,0.8636363636363636,67,66,1.0,vt_h6_c1_02
vt_h6_c1,39,answer_only,FT_K3,density,0.05,0.25757575757575757,17,66,0.25757575757575757,vt_h6_c1_02
vt_h6_c1,39,answer_only,FT_K3,density,0.1,0.5151515151515151,34,66,0.5151515151515151,vt_h6_c1_02
vt_h6_c1,39,answer_only,FT_K3,density,0.2,1.0,67,66,1.0,vt_h6_c1_02
vt_h6_c1,43,answer_only,DT_target,raw,0.05,0.26153846153846155,17,65,0.26153846153846155,vt_h6_c1_02
vt_h6_c1,43,answer_only,DT_target,raw,0.1,0.5230769230769231,34,65,0.5230769230769231,vt_h6_c1_02
vt_h6_c1,43,answer_only,DT_target,raw,0.2,0.9384615384615385,67,65,1.0,vt_h6_c1_02
vt_h6_c1,43,answer_only,DT_target,density,0.05,0.26153846153846155,17,65,0.26153846153846155,vt_h6_c1_02
vt_h6_c1,43,answer_only,DT_target,density,0.1,0.5230769230769231,34,65,0.5230769230769231,vt_h6_c1_02
vt_h6_c1,43,answer_only,DT_target,density,0.2,1.0,67,65,1.0,vt_h6_c1_02
vt_h6_c1,43,answer_only,FT_K1,raw,0.05,0.26153846153846155,17,65,0.26153846153846155,vt_h6_c1_02
vt_h6_c1,43,answer_only,FT_K1,raw,0.1,0.5230769230769231,34,65,0.5230769230769231,vt_h6_c1_02
vt_h6_c1,43,answer_only,FT_K1,raw,0.2,0.8153846153846154,67,65,1.0,vt_h6_c1_02
vt_h6_c1,43,answer_only,FT_K1,density,0.05,0.26153846153846155,17,65,0.26153846153846155,vt_h6_c1_02
vt_h6_c1,43,answer_only,FT_K1,density,0.1,0.5230769230769231,34,65,0.5230769230769231,vt_h6_c1_02
vt_h6_c1,43,answer_only,FT_K1,density,0.2,1.0,67,65,1.0,vt_h6_c1_02
vt_h6_c1,43,answer_only,FT_K3,raw,0.05,0.26153846153846155,17,65,0.26153846153846155,vt_h6_c1_02
vt_h6_c1,43,answer_only,FT_K3,raw,0.1,0.5230769230769231,34,65,0.5230769230769231,vt_h6_c1_02
vt_h6_c1,43,answer_only,FT_K3,raw,0.2,0.8153846153846154,67,65,1.0,vt_h6_c1_02
vt_h6_c1,43,answer_only,FT_K3,density,0.05,0.26153846153846155,17,65,0.26153846153846155,vt_h6_c1_02
vt_h6_c1,43,answer_only,FT_K3,density,0.1,0.5230769230769231,34,65,0.5230769230769231,vt_h6_c1_02
vt_h6_c1,43,answer_only,FT_K3,density,0.2,1.0,67,65,1.0,vt_h6_c1_02
vt_h6_c1,44,answer_only,DT_target,raw,0.05,0.26153846153846155,17,65,0.26153846153846155,vt_h6_c1_02
vt_h6_c1,44,answer_only,DT_target,raw,0.1,0.5230769230769231,34,65,0.5230769230769231,vt_h6_c1_02
vt_h6_c1,44,answer_only,DT_target,raw,0.2,0.9230769230769231,67,65,1.0,vt_h6_c1_02
vt_h6_c1,44,answer_only,DT_target,density,0.05,0.26153846153846155,17,65,0.26153846153846155,vt_h6_c1_02
vt_h6_c1,44,answer_only,DT_target,density,0.1,0.5230769230769231,34,65,0.5230769230769231,vt_h6_c1_02
vt_h6_c1,44,answer_only,DT_target,density,0.2,1.0,67,65,1.0,vt_h6_c1_02
vt_h6_c1,44,answer_only,FT_K1,raw,0.05,0.26153846153846155,17,65,0.26153846153846155,vt_h6_c1_02
vt_h6_c1,44,answer_only,FT_K1,raw,0.1,0.5230769230769231,34,65,0.5230769230769231,vt_h6_c1_02
vt_h6_c1,44,answer_only,FT_K1,raw,0.2,0.8461538461538461,67,65,1.0,vt_h6_c1_02
vt_h6_c1,44,answer_only,FT_K1,density,0.05,0.26153846153846155,17,65,0.26153846153846155,vt_h6_c1_02
vt_h6_c1,44,answer_only,FT_K1,density,0.1,0.5230769230769231,34,65,0.5230769230769231,vt_h6_c1_02
vt_h6_c1,44,answer_only,FT_K1,density,0.2,1.0,67,65,1.0,vt_h6_c1_02
vt_h6_c1,44,answer_only,FT_K3,raw,0.05,0.26153846153846155,17,65,0.26153846153846155,vt_h6_c1_02
vt_h6_c1,44,answer_only,FT_K3,raw,0.1,0.5230769230769231,34,65,0.5230769230769231,vt_h6_c1_02
vt_h6_c1,44,answer_only,FT_K3,raw,0.2,0.8307692307692308,67,65,1.0,vt_h6_c1_02
vt_h6_c1,44,answer_only,FT_K3,density,0.05,0.26153846153846155,17,65,0.26153846153846155,vt_h6_c1_02
vt_h6_c1,44,answer_only,FT_K3,density,0.1,0.5230769230769231,34,65,0.5230769230769231,vt_h6_c1_02
vt_h6_c1,44,answer_only,FT_K3,density,0.2,1.0,67,65,1.0,vt_h6_c1_02
vt_h6_c1,45,answer_only,DT_target,raw,0.05,0.25,17,68,0.25,vt_h6_c1_02
vt_h6_c1,45,answer_only,DT_target,raw,0.1,0.5,34,68,0.5,vt_h6_c1_02
vt_h6_c1,45,answer_only,DT_target,raw,0.2,0.9117647058823529,67,68,0.9852941176470589,vt_h6_c1_02
vt_h6_c1,45,answer_only,DT_target,density,0.05,0.25,17,68,0.25,vt_h6_c1_02
vt_h6_c1,45,answer_only,DT_target,density,0.1,0.5,34,68,0.5,vt_h6_c1_02
vt_h6_c1,45,answer_only,DT_target,density,0.2,0.9852941176470589,67,68,0.9852941176470589,vt_h6_c1_02
vt_h6_c1,45,answer_only,FT_K1,raw,0.05,0.25,17,68,0.25,vt_h6_c1_02
vt_h6_c1,45,answer_only,FT_K1,raw,0.1,0.5,34,68,0.5,vt_h6_c1_02
vt_h6_c1,45,answer_only,FT_K1,raw,0.2,0.8235294117647058,67,68,0.9852941176470589,vt_h6_c1_02
vt_h6_c1,45,answer_only,FT_K1,density,0.05,0.25,17,68,0.25,vt_h6_c1_02
vt_h6_c1,45,answer_only,FT_K1,density,0.1,0.5,34,68,0.5,vt_h6_c1_02
vt_h6_c1,45,answer_only,FT_K1,density,0.2,0.9852941176470589,67,68,0.9852941176470589,vt_h6_c1_02
vt_h6_c1,45,answer_only,FT_K3,raw,0.05,0.25,17,68,0.25,vt_h6_c1_02
vt_h6_c1,45,answer_only,FT_K3,raw,0.1,0.5,34,68,0.5,vt_h6_c1_02
vt_h6_c1,45,answer_only,FT_K3,raw,0.2,0.8235294117647058,67,68,0.9852941176470589,vt_h6_c1_02
vt_h6_c1,45,answer_only,FT_K3,density,0.05,0.25,17,68,0.25,vt_h6_c1_02
vt_h6_c1,45,answer_only,FT_K3,density,0.1,0.5,34,68,0.5,vt_h6_c1_02
vt_h6_c1,45,answer_only,FT_K3,density,0.2,0.9852941176470589,67,68,0.9852941176470589,vt_h6_c1_02
vt_h6_c1,46,answer_only,DT_target,raw,0.05,0.265625,17,64,0.265625,vt_h6_c1_02
vt_h6_c1,46,answer_only,DT_target,raw,0.1,0.515625,33,64,0.515625,vt_h6_c1_02
vt_h6_c1,46,answer_only,DT_target,raw,0.2,0.953125,66,64,1.0,vt_h6_c1_02
vt_h6_c1,46,answer_only,DT_target,density,0.05,0.265625,17,64,0.265625,vt_h6_c1_02
vt_h6_c1,46,answer_only,DT_target,density,0.1,0.515625,33,64,0.515625,vt_h6_c1_02
vt_h6_c1,46,answer_only,DT_target,density,0.2,1.0,66,64,1.0,vt_h6_c1_02
vt_h6_c1,46,answer_only,FT_K1,raw,0.05,0.265625,17,64,0.265625,vt_h6_c1_02
vt_h6_c1,46,answer_only,FT_K1,raw,0.1,0.515625,33,64,0.515625,vt_h6_c1_02
vt_h6_c1,46,answer_only,FT_K1,raw,0.2,0.8125,66,64,1.0,vt_h6_c1_02
vt_h6_c1,46,answer_only,FT_K1,density,0.05,0.265625,17,64,0.265625,vt_h6_c1_02
vt_h6_c1,46,answer_only,FT_K1,density,0.1,0.515625,33,64,0.515625,vt_h6_c1_02
vt_h6_c1,46,answer_only,FT_K1,density,0.2,1.0,66,64,1.0,vt_h6_c1_02
vt_h6_c1,46,answer_only,FT_K3,raw,0.05,0.265625,17,64,0.265625,vt_h6_c1_02
vt_h6_c1,46,answer_only,FT_K3,raw,0.1,0.515625,33,64,0.515625,vt_h6_c1_02
vt_h6_c1,46,answer_only,FT_K3,raw,0.2,0.8125,66,64,1.0,vt_h6_c1_02
vt_h6_c1,46,answer_only,FT_K3,density,0.05,0.265625,17,64,0.265625,vt_h6_c1_02
vt_h6_c1,46,answer_only,FT_K3,density,0.1,0.515625,33,64,0.515625,vt_h6_c1_02
vt_h6_c1,46,answer_only,FT_K3,density,0.2,1.0,66,64,1.0,vt_h6_c1_02
vt_h6_c1,47,answer_only,DT_target,raw,0.05,0.25757575757575757,17,66,0.25757575757575757,vt_h6_c1_02
vt_h6_c1,47,answer_only,DT_target,raw,0.1,0.5151515151515151,34,66,0.5151515151515151,vt_h6_c1_02
vt_h6_c1,47,answer_only,DT_target,raw,0.2,0.8939393939393939,67,66,1.0,vt_h6_c1_02
vt_h6_c1,47,answer_only,DT_target,density,0.05,0.25757575757575757,17,66,0.25757575757575757,vt_h6_c1_02
vt_h6_c1,47,answer_only,DT_target,density,0.1,0.5151515151515151,34,66,0.5151515151515151,vt_h6_c1_02
vt_h6_c1,47,answer_only,DT_target,density,0.2,1.0,67,66,1.0,vt_h6_c1_02
vt_h6_c1,47,answer_only,FT_K1,raw,0.05,0.25757575757575757,17,66,0.25757575757575757,vt_h6_c1_02
vt_h6_c1,47,answer_only,FT_K1,raw,0.1,0.5151515151515151,34,66,0.5151515151515151,vt_h6_c1_02
vt_h6_c1,47,answer_only,FT_K1,raw,0.2,0.8333333333333334,67,66,1.0,vt_h6_c1_02
vt_h6_c1,47,answer_only,FT_K1,density,0.05,0.25757575757575757,17,66,0.25757575757575757,vt_h6_c1_02
vt_h6_c1,47,answer_only,FT_K1,density,0.1,0.5151515151515151,34,66,0.5151515151515151,vt_h6_c1_02
vt_h6_c1,47,answer_only,FT_K1,density,0.2,1.0,67,66,1.0,vt_h6_c1_02
vt_h6_c1,47,answer_only,FT_K3,raw,0.05,0.25757575757575757,17,66,0.25757575757575757,vt_h6_c1_02
vt_h6_c1,47,answer_only,FT_K3,raw,0.1,0.5151515151515151,34,66,0.5151515151515151,vt_h6_c1_02
vt_h6_c1,47,answer_only,FT_K3,raw,0.2,0.8181818181818182,67,66,1.0,vt_h6_c1_02
vt_h6_c1,47,answer_only,FT_K3,density,0.05,0.25757575757575757,17,66,0.25757575757575757,vt_h6_c1_02
vt_h6_c1,47,answer_only,FT_K3,density,0.1,0.5151515151515151,34,66,0.5151515151515151,vt_h6_c1_02
vt_h6_c1,47,answer_only,FT_K3,density,0.2,1.0,67,66,1.0,vt_h6_c1_02
vt_h6_c1,48,answer_only,DT_target,raw,0.05,0.2698412698412698,17,63,0.2698412698412698,vt_h6_c1_02
vt_h6_c1,48,answer_only,DT_target,raw,0.1,0.5238095238095238,33,63,0.5238095238095238,vt_h6_c1_02
vt_h6_c1,48,answer_only,DT_target,raw,0.2,0.9682539682539683,66,63,1.0,vt_h6_c1_02
vt_h6_c1,48,answer_only,DT_target,density,0.05,0.2698412698412698,17,63,0.2698412698412698,vt_h6_c1_02
vt_h6_c1,48,answer_only,DT_target,density,0.1,0.5238095238095238,33,63,0.5238095238095238,vt_h6_c1_02
vt_h6_c1,48,answer_only,DT_target,density,0.2,1.0,66,63,1.0,vt_h6_c1_02
vt_h6_c1,48,answer_only,FT_K1,raw,0.05,0.2698412698412698,17,63,0.2698412698412698,vt_h6_c1_02
vt_h6_c1,48,answer_only,FT_K1,raw,0.1,0.5238095238095238,33,63,0.5238095238095238,vt_h6_c1_02
vt_h6_c1,48,answer_only,FT_K1,raw,0.2,0.8571428571428571,66,63,1.0,vt_h6_c1_02
vt_h6_c1,48,answer_only,FT_K1,density,0.05,0.2698412698412698,17,63,0.2698412698412698,vt_h6_c1_02
vt_h6_c1,48,answer_only,FT_K1,density,0.1,0.5238095238095238,33,63,0.5238095238095238,vt_h6_c1_02
vt_h6_c1,48,answer_only,FT_K1,density,0.2,1.0,66,63,1.0,vt_h6_c1_02
vt_h6_c1,48,answer_only,FT_K3,raw,0.05,0.2698412698412698,17,63,0.2698412698412698,vt_h6_c1_02
vt_h6_c1,48,answer_only,FT_K3,raw,0.1,0.5238095238095238,33,63,0.5238095238095238,vt_h6_c1_02
vt_h6_c1,48,answer_only,FT_K3,raw,0.2,0.8571428571428571,66,63,1.0,vt_h6_c1_02
vt_h6_c1,48,answer_only,FT_K3,density,0.05,0.2698412698412698,17,63,0.2698412698412698,vt_h6_c1_02
vt_h6_c1,48,answer_only,FT_K3,density,0.1,0.5238095238095238,33,63,0.5238095238095238,vt_h6_c1_02
vt_h6_c1,48,answer_only,FT_K3,density,0.2,1.0,66,63,1.0,vt_h6_c1_02
vt_h6_c1,50,answer_only,DT_target,raw,0.05,0.25757575757575757,17,66,0.25757575757575757,vt_h6_c1_02
vt_h6_c1,50,answer_only,DT_target,raw,0.1,0.5151515151515151,34,66,0.5151515151515151,vt_h6_c1_02
vt_h6_c1,50,answer_only,DT_target,raw,0.2,0.9242424242424242,67,66,1.0,vt_h6_c1_02
vt_h6_c1,50,answer_only,DT_target,density,0.05,0.25757575757575757,17,66,0.25757575757575757,vt_h6_c1_02
vt_h6_c1,50,answer_only,DT_target,density,0.1,0.5151515151515151,34,66,0.5151515151515151,vt_h6_c1_02
vt_h6_c1,50,answer_only,DT_target,density,0.2,1.0,67,66,1.0,vt_h6_c1_02
vt_h6_c1,50,answer_only,FT_K1,raw,0.05,0.25757575757575757,17,66,0.25757575757575757,vt_h6_c1_02
vt_h6_c1,50,answer_only,FT_K1,raw,0.1,0.5151515151515151,34,66,0.5151515151515151,vt_h6_c1_02
vt_h6_c1,50,answer_only,FT_K1,raw,0.2,0.803030303030303,67,66,1.0,vt_h6_c1_02
vt_h6_c1,50,answer_only,FT_K1,density,0.05,0.25757575757575757,17,66,0.25757575757575757,vt_h6_c1_02
vt_h6_c1,50,answer_only,FT_K1,density,0.1,0.5151515151515151,34,66,0.5151515151515151,vt_h6_c1_02
vt_h6_c1,50,answer_only,FT_K1,density,0.2,1.0,67,66,1.0,vt_h6_c1_02
vt_h6_c1,50,answer_only,FT_K3,raw,0.05,0.25757575757575757,17,66,0.25757575757575757,vt_h6_c1_02
vt_h6_c1,50,answer_only,FT_K3,raw,0.1,0.5151515151515151,34,66,0.5151515151515151,vt_h6_c1_02
vt_h6_c1,50,answer_only,FT_K3,raw,0.2,0.803030303030303,67,66,1.0,vt_h6_c1_02
vt_h6_c1,50,answer_only,FT_K3,density,0.05,0.25757575757575757,17,66,0.25757575757575757,vt_h6_c1_02
vt_h6_c1,50,answer_only,FT_K3,density,0.1,0.5151515151515151,34,66,0.5151515151515151,vt_h6_c1_02
vt_h6_c1,50,answer_only,FT_K3,density,0.2,1.0,67,66,1.0,vt_h6_c1_02
vt_h6_c1,52,answer_only,DT_target,raw,0.05,0.2537313432835821,17,67,0.2537313432835821,vt_h6_c1_02
vt_h6_c1,52,answer_only,DT_target,raw,0.1,0.5074626865671642,34,67,0.5074626865671642,vt_h6_c1_02
vt_h6_c1,52,answer_only,DT_target,raw,0.2,0.9552238805970149,67,67,1.0,vt_h6_c1_02
vt_h6_c1,52,answer_only,DT_target,density,0.05,0.2537313432835821,17,67,0.2537313432835821,vt_h6_c1_02
vt_h6_c1,52,answer_only,DT_target,density,0.1,0.5074626865671642,34,67,0.5074626865671642,vt_h6_c1_02
vt_h6_c1,52,answer_only,DT_target,density,0.2,1.0,67,67,1.0,vt_h6_c1_02
vt_h6_c1,52,answer_only,FT_K1,raw,0.05,0.2537313432835821,17,67,0.2537313432835821,vt_h6_c1_02
vt_h6_c1,52,answer_only,FT_K1,raw,0.1,0.5074626865671642,34,67,0.5074626865671642,vt_h6_c1_02
vt_h6_c1,52,answer_only,FT_K1,raw,0.2,0.8208955223880597,67,67,1.0,vt_h6_c1_02
vt_h6_c1,52,answer_only,FT_K1,density,0.05,0.2537313432835821,17,67,0.2537313432835821,vt_h6_c1_02
vt_h6_c1,52,answer_only,FT_K1,density,0.1,0.5074626865671642,34,67,0.5074626865671642,vt_h6_c1_02
vt_h6_c1,52,answer_only,FT_K1,density,0.2,1.0,67,67,1.0,vt_h6_c1_02
vt_h6_c1,52,answer_only,FT_K3,raw,0.05,0.2537313432835821,17,67,0.2537313432835821,vt_h6_c1_02
vt_h6_c1,52,answer_only,FT_K3,raw,0.1,0.5074626865671642,34,67,0.5074626865671642,vt_h6_c1_02
vt_h6_c1,52,answer_only,FT_K3,raw,0.2,0.8208955223880597,67,67,1.0,vt_h6_c1_02
vt_h6_c1,52,answer_only,FT_K3,density,0.05,0.2537313432835821,17,67,0.2537313432835821,vt_h6_c1_02
vt_h6_c1,52,answer_only,FT_K3,density,0.1,0.5074626865671642,34,67,0.5074626865671642,vt_h6_c1_02
vt_h6_c1,52,answer_only,FT_K3,density,0.2,1.0,67,67,1.0,vt_h6_c1_02
vt_h6_c1,53,answer_only,DT_target,raw,0.05,0.2361111111111111,17,72,0.2361111111111111,vt_h6_c1_02
vt_h6_c1,53,answer_only,DT_target,raw,0.1,0.4722222222222222,34,72,0.4722222222222222,vt_h6_c1_02
vt_h6_c1,53,answer_only,DT_target,raw,0.2,0.9027777777777778,68,72,0.9444444444444444,vt_h6_c1_02
vt_h6_c1,53,answer_only,DT_target,density,0.05,0.2361111111111111,17,72,0.2361111111111111,vt_h6_c1_02
vt_h6_c1,53,answer_only,DT_target,density,0.1,0.4722222222222222,34,72,0.4722222222222222,vt_h6_c1_02
vt_h6_c1,53,answer_only,DT_target,density,0.2,0.9444444444444444,68,72,0.9444444444444444,vt_h6_c1_02
vt_h6_c1,53,answer_only,FT_K1,raw,0.05,0.2361111111111111,17,72,0.2361111111111111,vt_h6_c1_02
vt_h6_c1,53,answer_only,FT_K1,raw,0.1,0.4722222222222222,34,72,0.4722222222222222,vt_h6_c1_02
vt_h6_c1,53,answer_only,FT_K1,raw,0.2,0.8055555555555556,68,72,0.9444444444444444,vt_h6_c1_02
vt_h6_c1,53,answer_only,FT_K1,density,0.05,0.2361111111111111,17,72,0.2361111111111111,vt_h6_c1_02
vt_h6_c1,53,answer_only,FT_K1,density,0.1,0.4722222222222222,34,72,0.4722222222222222,vt_h6_c1_02
vt_h6_c1,53,answer_only,FT_K1,density,0.2,0.9444444444444444,68,72,0.9444444444444444,vt_h6_c1_02
vt_h6_c1,53,answer_only,FT_K3,raw,0.05,0.2361111111111111,17,72,0.2361111111111111,vt_h6_c1_02
vt_h6_c1,53,answer_only,FT_K3,raw,0.1,0.4722222222222222,34,72,0.4722222222222222,vt_h6_c1_02
vt_h6_c1,53,answer_only,FT_K3,raw,0.2,0.8055555555555556,68,72,0.9444444444444444,vt_h6_c1_02
vt_h6_c1,53,answer_only,FT_K3,density,0.05,0.2361111111111111,17,72,0.2361111111111111,vt_h6_c1_02
vt_h6_c1,53,answer_only,FT_K3,density,0.1,0.4722222222222222,34,72,0.4722222222222222,vt_h6_c1_02
vt_h6_c1,53,answer_only,FT_K3,density,0.2,0.9444444444444444,68,72,0.9444444444444444,vt_h6_c1_02
vt_h6_c1,54,answer_only,DT_target,raw,0.05,0.25757575757575757,17,66,0.25757575757575757,vt_h6_c1_02
vt_h6_c1,54,answer_only,DT_target,raw,0.1,0.5151515151515151,34,66,0.5151515151515151,vt_h6_c1_02
vt_h6_c1,54,answer_only,DT_target,raw,0.2,0.9545454545454546,67,66,1.0,vt_h6_c1_02
vt_h6_c1,54,answer_only,DT_target,density,0.05,0.25757575757575757,17,66,0.25757575757575757,vt_h6_c1_02
vt_h6_c1,54,answer_only,DT_target,density,0.1,0.5151515151515151,34,66,0.5151515151515151,vt_h6_c1_02
vt_h6_c1,54,answer_only,DT_target,density,0.2,1.0,67,66,1.0,vt_h6_c1_02
vt_h6_c1,54,answer_only,FT_K1,raw,0.05,0.25757575757575757,17,66,0.25757575757575757,vt_h6_c1_02
vt_h6_c1,54,answer_only,FT_K1,raw,0.1,0.5151515151515151,34,66,0.5151515151515151,vt_h6_c1_02
vt_h6_c1,54,answer_only,FT_K1,raw,0.2,0.8484848484848485,67,66,1.0,vt_h6_c1_02
vt_h6_c1,54,answer_only,FT_K1,density,0.05,0.25757575757575757,17,66,0.25757575757575757,vt_h6_c1_02
vt_h6_c1,54,answer_only,FT_K1,density,0.1,0.5151515151515151,34,66,0.5151515151515151,vt_h6_c1_02
vt_h6_c1,54,answer_only,FT_K1,density,0.2,1.0,67,66,1.0,vt_h6_c1_02
vt_h6_c1,54,answer_only,FT_K3,raw,0.05,0.25757575757575757,17,66,0.25757575757575757,vt_h6_c1_02
vt_h6_c1,54,answer_only,FT_K3,raw,0.1,0.5151515151515151,34,66,0.5151515151515151,vt_h6_c1_02
vt_h6_c1,54,answer_only,FT_K3,raw,0.2,0.8484848484848485,67,66,1.0,vt_h6_c1_02
vt_h6_c1,54,answer_only,FT_K3,density,0.05,0.25757575757575757,17,66,0.25757575757575757,vt_h6_c1_02
vt_h6_c1,54,answer_only,FT_K3,density,0.1,0.5151515151515151,34,66,0.5151515151515151,vt_h6_c1_02
vt_h6_c1,54,answer_only,FT_K3,density,0.2,1.0,67,66,1.0,vt_h6_c1_02
vt_h6_c1,56,answer_only,DT_target,raw,0.05,0.25757575757575757,17,66,0.25757575757575757,vt_h6_c1_02
vt_h6_c1,56,answer_only,DT_target,raw,0.1,0.5151515151515151,34,66,0.5151515151515151,vt_h6_c1_02
vt_h6_c1,56,answer_only,DT_target,raw,0.2,0.9090909090909091,67,66,1.0,vt_h6_c1_02
vt_h6_c1,56,answer_only,DT_target,density,0.05,0.25757575757575757,17,66,0.25757575757575757,vt_h6_c1_02
vt_h6_c1,56,answer_only,DT_target,density,0.1,0.5151515151515151,34,66,0.5151515151515151,vt_h6_c1_02
vt_h6_c1,56,answer_only,DT_target,density,0.2,1.0,67,66,1.0,vt_h6_c1_02
vt_h6_c1,56,answer_only,FT_K1,raw,0.05,0.25757575757575757,17,66,0.25757575757575757,vt_h6_c1_02
vt_h6_c1,56,answer_only,FT_K1,raw,0.1,0.5151515151515151,34,66,0.5151515151515151,vt_h6_c1_02
vt_h6_c1,56,answer_only,FT_K1,raw,0.2,0.8333333333333334,67,66,1.0,vt_h6_c1_02
vt_h6_c1,56,answer_only,FT_K1,density,0.05,0.25757575757575757,17,66,0.25757575757575757,vt_h6_c1_02
vt_h6_c1,56,answer_only,FT_K1,density,0.1,0.5151515151515151,34,66,0.5151515151515151,vt_h6_c1_02
vt_h6_c1,56,answer_only,FT_K1,density,0.2,1.0,67,66,1.0,vt_h6_c1_02
vt_h6_c1,56,answer_only,FT_K3,raw,0.05,0.25757575757575757,17,66,0.25757575757575757,vt_h6_c1_02
vt_h6_c1,56,answer_only,FT_K3,raw,0.1,0.5151515151515151,34,66,0.5151515151515151,vt_h6_c1_02
vt_h6_c1,56,answer_only,FT_K3,raw,0.2,0.8333333333333334,67,66,1.0,vt_h6_c1_02
