model,dataset,index,method,profile,complete_support,budget_fraction,budget_unit,budget_tokens,spent_tokens,selected_sentences,supporting_facts_hit,gold_supporting_facts,pooling,target_mode,input_sha256,source_group,source_sha256
qwen35,hotpotqa_long,44,DT_legacy,paper_recovery_dynamic_20260913,1,0.3,all_body_tokens,249,245,8,3,3,positive_sum,full,9e8c619887b569adff47fc70c0be8024f3f4641439c19aa46a5057f5a531f0ad,qwen35_paper_recovery_dynamic,12287c72f02166c845cd1e0670d92fa5ae0211ecbcc2930599e0158b8adf2931
qwen35,hotpotqa_long,45,DT_legacy,paper_recovery_dynamic_20260913,1,0.3,all_body_tokens,548,535,11,2,2,positive_sum,full,feaf18962deb104bebeab6efd40d8114ff670d9c92371eb9d2768b587379f849,qwen35_paper_recovery_dynamic,12287c72f02166c845cd1e0670d92fa5ae0211ecbcc2930599e0158b8adf2931
qwen35,hotpotqa_long,46,DT_legacy,paper_recovery_dynamic_20260913,1,0.3,all_body_tokens,393,384,9,2,2,positive_sum,full,cca5caddb2d92e520803dbd9909aa381978f9335660987fec35f3be8e3fce78f,qwen35_paper_recovery_dynamic,12287c72f02166c845cd1e0670d92fa5ae0211ecbcc2930599e0158b8adf2931
qwen35,hotpotqa_long,47,DT_legacy,paper_recovery_dynamic_20260913,1,0.3,all_body_tokens,264,231,7,3,3,positive_sum,full,19e1003ca54f50e96c204df9fb7aacc7432982d326df45e882d48754553595a9,qwen35_paper_recovery_dynamic,12287c72f02166c845cd1e0670d92fa5ae0211ecbcc2930599e0158b8adf2931
qwen35,hotpotqa_long,0,FT_K3,FT_K3,1,0.3,all_body_tokens,863,830,13,2,2,positive_sum,full,a68ea84dacaa475637713dd7ac61605a1983ec1190d1e0369b0fbb0c3feaa790,symmetric_full_retest,ca630b677a9f8b5d46919227180b64440b8a1141f89fa7095c75c886976c4c1f
qwen35,hotpotqa_long,1,FT_K3,FT_K3,1,0.3,all_body_tokens,347,315,8,3,3,positive_sum,full,3d519f60c8ace00f54af54573fb542ce5f682157530e0f475ccc4713eea1ddbc,symmetric_full_retest,d45159058f7615644474820dafeb27a1f16013b7a89f2c4c7bde3e4b7804b3fe
qwen35,hotpotqa_long,2,FT_K3,FT_K3,0,0.3,all_body_tokens,351,330,7,2,3,positive_sum,full,494adec2aabfaf054a029c8db94afb77863249c7fd00e9fef668a7cbed40ac12,symmetric_full_retest,03ce53fe7f28c13346291a93bb00b1b5a0825df48eafa6760b906f357f111a24
qwen35,hotpotqa_long,3,FT_K3,FT_K3,0,0.3,all_body_tokens,283,252,8,1,2,positive_sum,full,768d91124d2abf510e2dcc17f990b7e47e990281cecd56a4305f42c037d7180b,symmetric_full_retest,7d031509672513a9e9c34add1c64bda888c623177e1724292c408ed7b900f533
qwen35,hotpotqa_long,4,FT_K3,FT_K3,1,0.3,all_body_tokens,355,355,10,3,3,positive_sum,full,4f70647ed35bae7adf037575cbdbaf5d372eece3f5366cbe35a75683aa696bdf,symmetric_full_retest,9bdc512aedcf4e732382194c822d6a7b47a353933891407aa0f112ecbfb4c437
qwen35,hotpotqa_long,5,FT_K3,FT_K3,1,0.3,all_body_tokens,525,467,11,3,3,positive_sum,full,8a09a141b7ee8f699a4953ad41ef73005350807308e8105c7abb07e6a0860f65,symmetric_full_retest,1e76b70587803a8f897bfc2f65e8a700614764afb114761ae6e75d3949de6878
qwen35,hotpotqa_long,6,FT_K3,FT_K3,1,0.3,all_body_tokens,373,340,8,2,2,positive_sum,full,9dba704b9296acf5203f6b365e1b1bdaa546a2e40ff24122428ad97532831e5e,symmetric_full_retest,3824932635e988a06d308e9f80e7c93501375c241de579f8b9fd6e2bfaf20c2c
qwen35,hotpotqa_long,7,FT_K3,FT_K3,1,0.3,all_body_tokens,310,300,6,2,2,positive_sum,full,b7939a89c4c848afae89b0a7e9e14f3a8b863d5b2e87aed5890ca140b770bc08,symmetric_full_retest,9f80c6bacdb2b3fe29b9fe9d3f43bab44c66a60bb099a1ee85ea383ba3965e55
qwen35,hotpotqa_long,8,FT_K3,FT_K3,0,0.3,all_body_tokens,212,209,7,2,4,positive_sum,full,cdf467ca4dfc849964df6787a8700beec4326ec9f4845a127e642072fa494ccb,symmetric_full_retest,de6863bc5eb52e54bdfd0201ccf0f13e2fd635ce8f240d2b940d151df22d7582
qwen35,hotpotqa_long,9,FT_K3,FT_K3,0,0.3,all_body_tokens,292,290,9,3,4,positive_sum,full,4b3e9022b5f99c16b97100345aae2fe89f904dd92500453a0a90d820a478ca85,symmetric_full_retest,4e913e79d93a7d841d02bb172e19e296f85bad05659144edbdf1480b4fb603e9
qwen35,hotpotqa_long,10,FT_K3,FT_K3,0,0.3,all_body_tokens,382,358,6,3,4,positive_sum,full,5209a94dc25a6ea62b60358b6113611eb4609727fad511f18d79ca54c213586a,symmetric_full_retest,55f9497d2bf9f190663f8b730782d918a7eb6bbeeb2990237d44bee47ad44184
qwen35,hotpotqa_long,11,FT_K3,FT_K3,1,0.3,all_body_tokens,258,228,4,2,2,positive_sum,full,841f827a75b9dea157b65dc0ae7d0ae2a0972ecf660435d1198c064c9dfd07e3,symmetric_full_retest,1afa9aea7f3b8a3d0973af2242ad615f44654b4a957fcb9e26f27d0891ec1fff
qwen35,hotpotqa_long,12,FT_K3,FT_K3,1,0.3,all_body_tokens,570,543,9,2,2,positive_sum,full,d49353fbdd1675389d445ca2d04f2d1676a8dc3e830112dffa42f57a647c94c5,symmetric_full_retest,1fd6fb1f42a85fc98544fb24ea3f5b66dd9c68c4ff86ff3d3a502c18d5a2bca1
qwen35,hotpotqa_long,13,FT_K3,FT_K3,1,0.3,all_body_tokens,514,512,8,2,2,positive_sum,full,4af5a214f6e4c93fa76080f5825583bd0fb042292bbbf5224e41d0dd39f6f815,symmetric_full_retest,665d2f9a6bf5c980281a3dd0ffbe2bfb6c6273d0ee3c5ea51147e8ba169dd56a
qwen35,hotpotqa_long,14,FT_K3,FT_K3,1,0.3,all_body_tokens,400,399,9,2,2,positive_sum,full,24c3b9a27fc98a9b4857b8df01c8f731fca56413e4f6ccd758c1f085964f1f96,symmetric_full_retest,a6a6e7d6a3a92cf06624b3f954122f06b3ff0a5b5541b3be95e78aff10cb2df3
qwen35,hotpotqa_long,15,FT_K3,FT_K3,1,0.3,all_body_tokens,373,364,11,4,4,positive_sum,full,3027beb61d7dd0e6c23d3416b3598f6189b0fa09b4067b6fced0f385a5a83b28,symmetric_full_retest,0cce14bd2f838621c759e9f8d2dbbacdf502d8df8fda2813295122de35f82f0b
qwen35,hotpotqa_long,16,FT_K3,FT_K3,0,0.3,all_body_tokens,292,269,7,0,2,positive_sum,full,1064a5eb0408b498f4696718ef552116124812595f22e0f9f981033d34b6e316,symmetric_full_retest,0110a9155394a296e8c9eeac5b5a3e88b26db4c610226c9323c68496a8919eb8
qwen35,hotpotqa_long,17,FT_K3,FT_K3,1,0.3,all_body_tokens,276,247,5,2,2,positive_sum,full,09f1ccbbd55c41c496717a1840ffffe8f372b01de9e972621c0d0e56afa73b28,symmetric_full_retest,fee4139064f52729f71976c32279d08dd139639f8813d3e33c937506e2f95331
qwen35,hotpotqa_long,18,FT_K3,FT_K3,1,0.3,all_body_tokens,397,361,7,2,2,positive_sum,full,88800281ed4781c17a646fd26ff544ab3f7b8cd7e81e887c72091b79443cb4cc,symmetric_full_retest,b2f0912d12d52b9d99caca3e52af5165eb7510a79b369ea489f9065d458b260b
qwen35,hotpotqa_long,19,FT_K3,FT_K3,1,0.3,all_body_tokens,282,208,4,2,2,positive_sum,full,ccb109e73f8cbbb3ff57fee833a1a0285ddfa984c80ce20ff92fa38889a7f98f,symmetric_full_retest,d70a2c397f92a0af5b79dde4e69954b78fcc279ea664cd7f8e306ceb32e74bf7
qwen35,hotpotqa_long,20,FT_K3,FT_K3,1,0.3,all_body_tokens,342,329,9,2,2,positive_sum,full,fff0f51bd017c2f8bad959fe4db84e0893dd18b3dca3c34ba5b056bf17b0cc22,symmetric_full_retest,9e4aa2fa55d351c160fd035d3eda94eac4d831d6835ec4818936f7aab7b50678
qwen35,hotpotqa_long,21,FT_K3,FT_K3,1,0.3,all_body_tokens,438,395,8,2,2,positive_sum,full,d807035966de0fb6d9da64c1e7b33928646a4a44d18419a9b37bf744f47b8ef7,symmetric_full_retest,98df29f6dad32a6b3c79b05b524313286112991576b1b1196dc1dfa15b2ea2ab
qwen35,hotpotqa_long,22,FT_K3,FT_K3,1,0.3,all_body_tokens,959,928,24,2,2,positive_sum,full,9d2d3c7169ee68cfdb8899a086605d2f3d2abe30a3c5c6ee6936122fbd35be4f,symmetric_full_retest,b56865eae988c46f8fb123d96c1c0eab0be01fd1cd5ad1db8eff6395d3550491
qwen35,hotpotqa_long,23,FT_K3,FT_K3,1,0.3,all_body_tokens,398,330,7,3,3,positive_sum,full,7c9b5eb37bd915c5cf5059ede429f3d21b36ff492f450b0be60198ab9340b5e5,symmetric_full_retest,1423bfc8ac4b1001736ce1f88d03374426eff2d7a4eb5aab33ed75ca91d9e364
qwen35,hotpotqa_long,24,FT_K3,FT_K3,0,0.3,all_body_tokens,353,351,8,2,3,positive_sum,full,f7cccfd4c11a3353e445357b2bed12473444bbc4d33a514d0ba98c54412b2ba5,symmetric_full_retest,5bad08c64212edb0a525a5d9a7d504fd275193f683fda257f85bb8fe83e63c98
qwen35,hotpotqa_long,25,FT_K3,FT_K3,0,0.3,all_body_tokens,532,514,13,3,4,positive_sum,full,8024a3559bf20b1689668c681674db0eb48d59edd0eb821757163efda69da6dd,symmetric_full_retest,24e2d0cfbe3cd506bf34f3431a1a25352c0f1abc544a93602528bfe46b78b36a
qwen35,hotpotqa_long,26,FT_K3,FT_K3,1,0.3,all_body_tokens,313,285,4,2,2,positive_sum,full,fbb4ee09563c93a30a3f998d48bd43465b16a4497cbdeebad08a3144bd70bcbc,symmetric_full_retest,b962bde017f782f2a71fb306fdccbaa32280dcbc6390bb875c0b4d2ed788fcff
qwen35,hotpotqa_long,27,FT_K3,FT_K3,1,0.3,all_body_tokens,514,496,13,2,2,positive_sum,full,134ad4a222633fdfd813efe791a302ffd939b3e1866480584fbb4244c6fa3501,symmetric_full_retest,1508cfb0e58dfa289d6f92f65aef183b3bcabfab943c13bc848d9e1d9b7176e9
qwen35,hotpotqa_long,28,FT_K3,FT_K3,0,0.3,all_body_tokens,285,274,4,2,3,positive_sum,full,d1f1f92703b7e3e4deeb69eb151efbd297becb97f72024f1f5ae0c7c7f3e4202,symmetric_full_retest,527d3c91605309aaa0eb17a73ead6995fec791045cd0bc58c09de25539c16e9e
qwen35,hotpotqa_long,29,FT_K3,FT_K3,0,0.3,all_body_tokens,268,234,5,2,3,positive_sum,full,c574a5cfbb5402e0ce2913ae0009ab5ec29711035a03c96e71bebcde821dad95,symmetric_full_retest,21206c46c34d9e8aa589ef3cf054d2d6b4c77d4248bdd5d5868808f4d94b8cb4
qwen35,hotpotqa_long,30,FT_K3,FT_K3,1,0.3,all_body_tokens,382,357,8,2,2,positive_sum,full,8f9ebf49fcb5c7c434d29ef20a8c444bb7f7b22ef12df89daddf008c8c1bda97,symmetric_full_retest,cca86abfb9fd88f53ba2c56827990759644011e8187055b4744c3eaa685a312d
qwen35,hotpotqa_long,31,FT_K3,FT_K3,1,0.3,all_body_tokens,533,510,12,2,2,positive_sum,full,0219dc78b70f3642ecd42aa956daef448cbf3fff5d1a1a34fa119fe0d091f6d9,symmetric_full_retest,245952205d903e530e011e8352489ec0bcaa437dd3cdd585174ca8f6ca352add
qwen35,hotpotqa_long,32,FT_K3,FT_K3,0,0.3,all_body_tokens,357,277,5,1,3,positive_sum,full,8af26947d69e4a6c0abb89228897b822c8aae2b66345cdda988db5fa81a39c3b,symmetric_full_retest,c745e4acba6460f0f98036419e3f7c86dc4d444209ebe3a0d332af24ecbb55b8
qwen35,hotpotqa_long,33,FT_K3,FT_K3,0,0.3,all_body_tokens,329,316,5,2,3,positive_sum,full,c04f248d43fefe695630fa9e1d86ddbac77a37d7f4ff614ba1b6552586250005,symmetric_full_retest,90dc0af3886929343bc7900cb165e808ee5a238d5c67157b673675d7eab03023
qwen35,hotpotqa_long,34,FT_K3,FT_K3,0,0.3,all_body_tokens,311,303,8,1,2,positive_sum,full,2ae004becd68c10a2c139f98e759917f9e6d9c1bd653e459ab8eb2b14a462aab,symmetric_full_retest,b076d8fbfcd29343dd63f395a356c030b39f0d961870dade95278ad11bc6f353
qwen35,hotpotqa_long,35,FT_K3,FT_K3,0,0.3,all_body_tokens,363,347,10,2,3,positive_sum,full,c08a531ec9edf6ef9cce63c5ba199880f552fb7ac78caddb4381656f7314b426,symmetric_full_retest,9393bbf1a739839dd9940a87ce7a54622e9dab84d8bb49bbeca81547f47be7c4
qwen35,hotpotqa_long,36,FT_K3,FT_K3,0,0.3,all_body_tokens,463,447,14,1,2,positive_sum,full,1e14d398784049dd7e6a8d8b6c666b2fdb6ea9d9b2e7062a7238bc4a49de118f,symmetric_full_retest,3495ad698c4c58566fe4e8837107e3714f27fd607836fc06da7998724144af0a
qwen35,hotpotqa_long,37,FT_K3,FT_K3,1,0.3,all_body_tokens,354,299,6,2,2,positive_sum,full,43ccd7487b8debb809a045d2fb5b6ca44ca1dc996cbe70f0acafab6acd698563,symmetric_full_retest,41d1defe1e7812d754b5854b9a49859201478d5c74f8c83fc5a26dc82195cb59
qwen35,hotpotqa_long,38,FT_K3,FT_K3,1,0.3,all_body_tokens,389,358,8,2,2,positive_sum,full,5dc93d224bab7e06f67aa49c164cf21f0941eb935e60c756dd3a4137a643cbd0,symmetric_full_retest,380557df30d30bbe7e18c1c0ca33b778c473b726eaf56e5b211f9151f3c867dc
qwen35,hotpotqa_long,39,FT_K3,FT_K3,0,0.3,all_body_tokens,204,144,2,1,2,positive_sum,full,070d71a01200322acf715d3ad8779ac3ce802f12c0e97a1a552a1a933941d45e,symmetric_full_retest,56a5bde5040d70411dccc1272ef1ff79115a7d62dd6bae14e60ffa7e89efa7e1
qwen35,hotpotqa_long,40,FT_K3,FT_K3,0,0.3,all_body_tokens,421,408,10,3,4,positive_sum,full,79c66c3af9c3161425ef2aa0e6ac56696c0be288a2a0b8fd0d4f960c29a20016,symmetric_full_retest,5fe446cf728af83903fe27da4207e73a1688a44060ec0435c203132999637cf6
qwen35,hotpotqa_long,41,FT_K3,FT_K3,0,0.3,all_body_tokens,264,241,7,2,4,positive_sum,full,36c1609741555d58c24e1f983954597f482d70b9269dfd9a09e8b6cbdd5711f7,symmetric_full_retest,c2d843ec18e93f55cb0f03796eb2bb8b905d0f23242cd992c8b12ee1e7e03bca
qwen35,hotpotqa_long,42,FT_K3,FT_K3,1,0.3,all_body_tokens,388,372,7,2,2,positive_sum,full,b5d7e14dda25a18d86ba43e18334176d31ee129d871aefbc3aece5d61cd7ec18,symmetric_full_retest,547a3bf012c268673eb4eded30752004a7241ffe00e0a28fb91c208b7a1c65f6
qwen35,hotpotqa_long,43,FT_K3,FT_K3,1,0.3,all_body_tokens,378,364,8,3,3,positive_sum,full,b837d2a97f0bfe5fb976e7fa983adcb47dc5da1abc45697035a721409035d29a,symmetric_full_retest,5a520820da07689e5f697179d1115c2fd13510773b30fe479f9ff727fff5a74f
qwen35,hotpotqa_long,44,FT_K3,FT_K3,1,0.3,all_body_tokens,249,232,6,3,3,positive_sum,full,9e8c619887b569adff47fc70c0be8024f3f4641439c19aa46a5057f5a531f0ad,symmetric_full_retest,d047c2185f100d43fce1d85ce4ee1c01f22db0844d2ff97567ba65a0223908d6
qwen35,hotpotqa_long,45,FT_K3,FT_K3,1,0.3,all_body_tokens,548,542,10,2,2,positive_sum,full,feaf18962deb104bebeab6efd40d8114ff670d9c92371eb9d2768b587379f849,symmetric_full_retest,2c6feed6f1a59b1dced06848f818936da1b4d88908bfb8b075f68383c15cbcd2
qwen35,hotpotqa_long,46,FT_K3,FT_K3,0,0.3,all_body_tokens,393,357,7,1,2,positive_sum,full,cca5caddb2d92e520803dbd9909aa381978f9335660987fec35f3be8e3fce78f,symmetric_full_retest,5546bb79ee87de2f88aa6809f00ed644ddb5d334f0d6f3b35282739c39cfe4a6
qwen35,hotpotqa_long,47,FT_K3,FT_K3,0,0.3,all_body_tokens,264,258,7,2,3,positive_sum,full,19e1003ca54f50e96c204df9fb7aacc7432982d326df45e882d48754553595a9,symmetric_full_retest,ed731fa5a472529b1d832e03a44cc71898beb063e2dc9b600345ec1251b3b72a
qwen35,hotpotqa_long,0,FT_K1,FT_K1,1,0.3,all_body_tokens,863,830,13,2,2,positive_sum,full,a68ea84dacaa475637713dd7ac61605a1983ec1190d1e0369b0fbb0c3feaa790,symmetric_full_retest,ca630b677a9f8b5d46919227180b64440b8a1141f89fa7095c75c886976c4c1f
qwen35,hotpotqa_long,1,FT_K1,FT_K1,1,0.3,all_body_tokens,347,315,8,3,3,positive_sum,full,3d519f60c8ace00f54af54573fb542ce5f682157530e0f475ccc4713eea1ddbc,symmetric_full_retest,d45159058f7615644474820dafeb27a1f16013b7a89f2c4c7bde3e4b7804b3fe
qwen35,hotpotqa_long,2,FT_K1,FT_K1,0,0.3,all_body_tokens,351,330,7,2,3,positive_sum,full,494adec2aabfaf054a029c8db94afb77863249c7fd00e9fef668a7cbed40ac12,symmetric_full_retest,03ce53fe7f28c13346291a93bb00b1b5a0825df48eafa6760b906f357f111a24
qwen35,hotpotqa_long,3,FT_K1,FT_K1,0,0.3,all_body_tokens,283,252,8,1,2,positive_sum,full,768d91124d2abf510e2dcc17f990b7e47e990281cecd56a4305f42c037d7180b,symmetric_full_retest,7d031509672513a9e9c34add1c64bda888c623177e1724292c408ed7b900f533
qwen35,hotpotqa_long,4,FT_K1,FT_K1,1,0.3,all_body_tokens,355,355,10,3,3,positive_sum,full,4f70647ed35bae7adf037575cbdbaf5d372eece3f5366cbe35a75683aa696bdf,symmetric_full_retest,9bdc512aedcf4e732382194c822d6a7b47a353933891407aa0f112ecbfb4c437
qwen35,hotpotqa_long,5,FT_K1,FT_K1,1,0.3,all_body_tokens,525,467,11,3,3,positive_sum,full,8a09a141b7ee8f699a4953ad41ef73005350807308e8105c7abb07e6a0860f65,symmetric_full_retest,1e76b70587803a8f897bfc2f65e8a700614764afb114761ae6e75d3949de6878
qwen35,hotpotqa_long,6,FT_K1,FT_K1,1,0.3,all_body_tokens,373,340,8,2,2,positive_sum,full,9dba704b9296acf5203f6b365e1b1bdaa546a2e40ff24122428ad97532831e5e,symmetric_full_retest,3824932635e988a06d308e9f80e7c93501375c241de579f8b9fd6e2bfaf20c2c
qwen35,hotpotqa_long,7,FT_K1,FT_K1,1,0.3,all_body_tokens,310,300,6,2,2,positive_sum,full,b7939a89c4c848afae89b0a7e9e14f3a8b863d5b2e87aed5890ca140b770bc08,symmetric_full_retest,9f80c6bacdb2b3fe29b9fe9d3f43bab44c66a60bb099a1ee85ea383ba3965e55
qwen35,hotpotqa_long,8,FT_K1,FT_K1,0,0.3,all_body_tokens,212,209,7,2,4,positive_sum,full,cdf467ca4dfc849964df6787a8700beec4326ec9f4845a127e642072fa494ccb,symmetric_full_retest,de6863bc5eb52e54bdfd0201ccf0f13e2fd635ce8f240d2b940d151df22d7582
qwen35,hotpotqa_long,9,FT_K1,FT_K1,0,0.3,all_body_tokens,292,290,9,3,4,positive_sum,full,4b3e9022b5f99c16b97100345aae2fe89f904dd92500453a0a90d820a478ca85,symmetric_full_retest,4e913e79d93a7d841d02bb172e19e296f85bad05659144edbdf1480b4fb603e9
qwen35,hotpotqa_long,10,FT_K1,FT_K1,0,0.3,all_body_tokens,382,358,6,3,4,positive_sum,full,5209a94dc25a6ea62b60358b6113611eb4609727fad511f18d79ca54c213586a,symmetric_full_retest,55f9497d2bf9f190663f8b730782d918a7eb6bbeeb2990237d44bee47ad44184
qwen35,hotpotqa_long,11,FT_K1,FT_K1,1,0.3,all_body_tokens,258,228,4,2,2,positive_sum,full,841f827a75b9dea157b65dc0ae7d0ae2a0972ecf660435d1198c064c9dfd07e3,symmetric_full_retest,1afa9aea7f3b8a3d0973af2242ad615f44654b4a957fcb9e26f27d0891ec1fff
qwen35,hotpotqa_long,12,FT_K1,FT_K1,1,0.3,all_body_tokens,570,543,9,2,2,positive_sum,full,d49353fbdd1675389d445ca2d04f2d1676a8dc3e830112dffa42f57a647c94c5,symmetric_full_retest,1fd6fb1f42a85fc98544fb24ea3f5b66dd9c68c4ff86ff3d3a502c18d5a2bca1
qwen35,hotpotqa_long,13,FT_K1,FT_K1,1,0.3,all_body_tokens,514,512,8,2,2,positive_sum,full,4af5a214f6e4c93fa76080f5825583bd0fb042292bbbf5224e41d0dd39f6f815,symmetric_full_retest,665d2f9a6bf5c980281a3dd0ffbe2bfb6c6273d0ee3c5ea51147e8ba169dd56a
qwen35,hotpotqa_long,14,FT_K1,FT_K1,1,0.3,all_body_tokens,400,399,9,2,2,positive_sum,full,24c3b9a27fc98a9b4857b8df01c8f731fca56413e4f6ccd758c1f085964f1f96,symmetric_full_retest,a6a6e7d6a3a92cf06624b3f954122f06b3ff0a5b5541b3be95e78aff10cb2df3
qwen35,hotpotqa_long,15,FT_K1,FT_K1,1,0.3,all_body_tokens,373,364,11,4,4,positive_sum,full,3027beb61d7dd0e6c23d3416b3598f6189b0fa09b4067b6fced0f385a5a83b28,symmetric_full_retest,0cce14bd2f838621c759e9f8d2dbbacdf502d8df8fda2813295122de35f82f0b
qwen35,hotpotqa_long,16,FT_K1,FT_K1,0,0.3,all_body_tokens,292,269,7,0,2,positive_sum,full,1064a5eb0408b498f4696718ef552116124812595f22e0f9f981033d34b6e316,symmetric_full_retest,0110a9155394a296e8c9eeac5b5a3e88b26db4c610226c9323c68496a8919eb8
qwen35,hotpotqa_long,17,FT_K1,FT_K1,1,0.3,all_body_tokens,276,247,5,2,2,positive_sum,full,09f1ccbbd55c41c496717a1840ffffe8f372b01de9e972621c0d0e56afa73b28,symmetric_full_retest,fee4139064f52729f71976c32279d08dd139639f8813d3e33c937506e2f95331
qwen35,hotpotqa_long,18,FT_K1,FT_K1,1,0.3,all_body_tokens,397,361,7,2,2,positive_sum,full,88800281ed4781c17a646fd26ff544ab3f7b8cd7e81e887c72091b79443cb4cc,symmetric_full_retest,b2f0912d12d52b9d99caca3e52af5165eb7510a79b369ea489f9065d458b260b
qwen35,hotpotqa_long,19,FT_K1,FT_K1,1,0.3,all_body_tokens,282,208,4,2,2,positive_sum,full,ccb109e73f8cbbb3ff57fee833a1a0285ddfa984c80ce20ff92fa38889a7f98f,symmetric_full_retest,d70a2c397f92a0af5b79dde4e69954b78fcc279ea664cd7f8e306ceb32e74bf7
qwen35,hotpotqa_long,20,FT_K1,FT_K1,1,0.3,all_body_tokens,342,329,9,2,2,positive_sum,full,fff0f51bd017c2f8bad959fe4db84e0893dd18b3dca3c34ba5b056bf17b0cc22,symmetric_full_retest,9e4aa2fa55d351c160fd035d3eda94eac4d831d6835ec4818936f7aab7b50678
qwen35,hotpotqa_long,21,FT_K1,FT_K1,1,0.3,all_body_tokens,438,395,8,2,2,positive_sum,full,d807035966de0fb6d9da64c1e7b33928646a4a44d18419a9b37bf744f47b8ef7,symmetric_full_retest,98df29f6dad32a6b3c79b05b524313286112991576b1b1196dc1dfa15b2ea2ab
qwen35,hotpotqa_long,22,FT_K1,FT_K1,1,0.3,all_body_tokens,959,928,24,2,2,positive_sum,full,9d2d3c7169ee68cfdb8899a086605d2f3d2abe30a3c5c6ee6936122fbd35be4f,symmetric_full_retest,b56865eae988c46f8fb123d96c1c0eab0be01fd1cd5ad1db8eff6395d3550491
qwen35,hotpotqa_long,23,FT_K1,FT_K1,1,0.3,all_body_tokens,398,330,7,3,3,positive_sum,full,7c9b5eb37bd915c5cf5059ede429f3d21b36ff492f450b0be60198ab9340b5e5,symmetric_full_retest,1423bfc8ac4b1001736ce1f88d03374426eff2d7a4eb5aab33ed75ca91d9e364
qwen35,hotpotqa_long,24,FT_K1,FT_K1,0,0.3,all_body_tokens,353,351,8,2,3,positive_sum,full,f7cccfd4c11a3353e445357b2bed12473444bbc4d33a514d0ba98c54412b2ba5,symmetric_full_retest,5bad08c64212edb0a525a5d9a7d504fd275193f683fda257f85bb8fe83e63c98
qwen35,hotpotqa_long,25,FT_K1,FT_K1,0,0.3,all_body_tokens,532,514,13,3,4,positive_sum,full,8024a3559bf20b1689668c681674db0eb48d59edd0eb821757163efda69da6dd,symmetric_full_retest,24e2d0cfbe3cd506bf34f3431a1a25352c0f1abc544a93602528bfe46b78b36a
qwen35,hotpotqa_long,26,FT_K1,FT_K1,1,0.3,all_body_tokens,313,285,4,2,2,positive_sum,full,fbb4ee09563c93a30a3f998d48bd43465b16a4497cbdeebad08a3144bd70bcbc,symmetric_full_retest,b962bde017f782f2a71fb306fdccbaa32280dcbc6390bb875c0b4d2ed788fcff
qwen35,hotpotqa_long,27,FT_K1,FT_K1,1,0.3,all_body_tokens,514,496,13,2,2,positive_sum,full,134ad4a222633fdfd813efe791a302ffd939b3e1866480584fbb4244c6fa3501,symmetric_full_retest,1508cfb0e58dfa289d6f92f65aef183b3bcabfab943c13bc848d9e1d9b7176e9
qwen35,hotpotqa_long,28,FT_K1,FT_K1,0,0.3,all_body_tokens,285,274,4,2,3,positive_sum,full,d1f1f92703b7e3e4deeb69eb151efbd297becb97f72024f1f5ae0c7c7f3e4202,symmetric_full_retest,527d3c91605309aaa0eb17a73ead6995fec791045cd0bc58c09de25539c16e9e
qwen35,hotpotqa_long,29,FT_K1,FT_K1,0,0.3,all_body_tokens,268,234,5,2,3,positive_sum,full,c574a5cfbb5402e0ce2913ae0009ab5ec29711035a03c96e71bebcde821dad95,symmetric_full_retest,21206c46c34d9e8aa589ef3cf054d2d6b4c77d4248bdd5d5868808f4d94b8cb4
qwen35,hotpotqa_long,30,FT_K1,FT_K1,1,0.3,all_body_tokens,382,357,8,2,2,positive_sum,full,8f9ebf49fcb5c7c434d29ef20a8c444bb7f7b22ef12df89daddf008c8c1bda97,symmetric_full_retest,cca86abfb9fd88f53ba2c56827990759644011e8187055b4744c3eaa685a312d
qwen35,hotpotqa_long,31,FT_K1,FT_K1,1,0.3,all_body_tokens,533,509,12,2,2,positive_sum,full,0219dc78b70f3642ecd42aa956daef448cbf3fff5d1a1a34fa119fe0d091f6d9,symmetric_full_retest,245952205d903e530e011e8352489ec0bcaa437dd3cdd585174ca8f6ca352add
qwen35,hotpotqa_long,32,FT_K1,FT_K1,0,0.3,all_body_tokens,357,277,5,1,3,positive_sum,full,8af26947d69e4a6c0abb89228897b822c8aae2b66345cdda988db5fa81a39c3b,symmetric_full_retest,c745e4acba6460f0f98036419e3f7c86dc4d444209ebe3a0d332af24ecbb55b8
qwen35,hotpotqa_long,33,FT_K1,FT_K1,0,0.3,all_body_tokens,329,316,5,2,3,positive_sum,full,c04f248d43fefe695630fa9e1d86ddbac77a37d7f4ff614ba1b6552586250005,symmetric_full_retest,90dc0af3886929343bc7900cb165e808ee5a238d5c67157b673675d7eab03023
qwen35,hotpotqa_long,34,FT_K1,FT_K1,0,0.3,all_body_tokens,311,303,8,1,2,positive_sum,full,2ae004becd68c10a2c139f98e759917f9e6d9c1bd653e459ab8eb2b14a462aab,symmetric_full_retest,b076d8fbfcd29343dd63f395a356c030b39f0d961870dade95278ad11bc6f353
qwen35,hotpotqa_long,35,FT_K1,FT_K1,0,0.3,all_body_tokens,363,347,10,2,3,positive_sum,full,c08a531ec9edf6ef9cce63c5ba199880f552fb7ac78caddb4381656f7314b426,symmetric_full_retest,9393bbf1a739839dd9940a87ce7a54622e9dab84d8bb49bbeca81547f47be7c4
