dataset,index,method,recall,recall_metric,recall_fraction,recall_budget_unit,recall_target_mode,recall_input_sha256,recovery_attribution_seconds
vt_h6_c1,27,FT_K3,0.8333333333333334,token_recall,0.2,eligible_body_tokens,answer_only,f8e70ba77819431e9ac56e5a6d3060d5439c7490fff908c96216c5ae20c016f3,1.1009596697986126
vt_h6_c1,28,DT,0.8064516129032258,token_recall,0.2,eligible_body_tokens,answer_only,384fdb247e3f704d0969e3bda82b9232751834303eb77e1cbc909d309224f70b,1.214208573102951
vt_h6_c1,28,FT_K1,0.8225806451612904,token_recall,0.2,eligible_body_tokens,answer_only,384fdb247e3f704d0969e3bda82b9232751834303eb77e1cbc909d309224f70b,0.6655360870063305
vt_h6_c1,28,ifr-tokenwise,0.8064516129032258,token_recall,0.2,eligible_body_tokens,answer_only,384fdb247e3f704d0969e3bda82b9232751834303eb77e1cbc909d309224f70b,5.380396641790867
vt_h6_c1,28,FT_K3,0.8225806451612904,token_recall,0.2,eligible_body_tokens,answer_only,384fdb247e3f704d0969e3bda82b9232751834303eb77e1cbc909d309224f70b,1.0085035413503647
vt_h6_c1,29,DT,0.7846153846153846,token_recall,0.2,eligible_body_tokens,answer_only,7afcf0dd67c537a479364d4a640fefe46a0db00e443f1f383dccb4f22df33468,1.2647830732166767
vt_h6_c1,29,FT_K1,0.8307692307692308,token_recall,0.2,eligible_body_tokens,answer_only,7afcf0dd67c537a479364d4a640fefe46a0db00e443f1f383dccb4f22df33468,0.7186175473034382
vt_h6_c1,29,ifr-tokenwise,0.8307692307692308,token_recall,0.2,eligible_body_tokens,answer_only,7afcf0dd67c537a479364d4a640fefe46a0db00e443f1f383dccb4f22df33468,5.645888317376375
vt_h6_c1,29,FT_K3,0.8307692307692308,token_recall,0.2,eligible_body_tokens,answer_only,7afcf0dd67c537a479364d4a640fefe46a0db00e443f1f383dccb4f22df33468,1.0896419994533062
vt_h6_c1,30,DT,0.765625,token_recall,0.2,eligible_body_tokens,answer_only,7ca4de6590076f21afe91ffea86149919fcd9aed8416f22a58bb7c8c231a9770,1.2233703806996346
vt_h6_c1,30,FT_K1,0.859375,token_recall,0.2,eligible_body_tokens,answer_only,7ca4de6590076f21afe91ffea86149919fcd9aed8416f22a58bb7c8c231a9770,0.6969939321279526
vt_h6_c1,30,ifr-tokenwise,0.8125,token_recall,0.2,eligible_body_tokens,answer_only,7ca4de6590076f21afe91ffea86149919fcd9aed8416f22a58bb7c8c231a9770,5.5053605400025845
vt_h6_c1,30,FT_K3,0.859375,token_recall,0.2,eligible_body_tokens,answer_only,7ca4de6590076f21afe91ffea86149919fcd9aed8416f22a58bb7c8c231a9770,1.0751383118331432
vt_h6_c1,31,DT,0.828125,token_recall,0.2,eligible_body_tokens,answer_only,5dcce2d43214f712b94ca37fd1fe5259dfaf82be33d78f9b4e383f8b5c52ae5e,1.2340957820415497
vt_h6_c1,31,FT_K1,0.8125,token_recall,0.2,eligible_body_tokens,answer_only,5dcce2d43214f712b94ca37fd1fe5259dfaf82be33d78f9b4e383f8b5c52ae5e,0.8373858705163002
vt_h6_c1,31,ifr-tokenwise,0.8125,token_recall,0.2,eligible_body_tokens,answer_only,5dcce2d43214f712b94ca37fd1fe5259dfaf82be33d78f9b4e383f8b5c52ae5e,5.6646679528057575
vt_h6_c1,31,FT_K3,0.8125,token_recall,0.2,eligible_body_tokens,answer_only,5dcce2d43214f712b94ca37fd1fe5259dfaf82be33d78f9b4e383f8b5c52ae5e,1.1888651587069035
vt_h6_c1,32,DT,0.828125,token_recall,0.2,eligible_body_tokens,answer_only,bc7cb110d12e2a02d84fda0bbc7e34610eb9c35a4bf9d9cd16189aed8a194518,1.2332124076783657
vt_h6_c1,32,FT_K1,0.84375,token_recall,0.2,eligible_body_tokens,answer_only,bc7cb110d12e2a02d84fda0bbc7e34610eb9c35a4bf9d9cd16189aed8a194518,0.7612484842538834
vt_h6_c1,32,ifr-tokenwise,0.8125,token_recall,0.2,eligible_body_tokens,answer_only,bc7cb110d12e2a02d84fda0bbc7e34610eb9c35a4bf9d9cd16189aed8a194518,5.593289576470852
vt_h6_c1,32,FT_K3,0.84375,token_recall,0.2,eligible_body_tokens,answer_only,bc7cb110d12e2a02d84fda0bbc7e34610eb9c35a4bf9d9cd16189aed8a194518,1.118497010320425
vt_h6_c1,33,DT,0.765625,token_recall,0.2,eligible_body_tokens,answer_only,31e595695f323de4162c9f93bf0e031caa00cfe69b4198f19b7860d5cdc517a8,1.2017337530851364
vt_h6_c1,33,FT_K1,0.84375,token_recall,0.2,eligible_body_tokens,answer_only,31e595695f323de4162c9f93bf0e031caa00cfe69b4198f19b7860d5cdc517a8,0.6678862571716309
vt_h6_c1,33,ifr-tokenwise,0.84375,token_recall,0.2,eligible_body_tokens,answer_only,31e595695f323de4162c9f93bf0e031caa00cfe69b4198f19b7860d5cdc517a8,5.4809910245239735
vt_h6_c1,33,FT_K3,0.84375,token_recall,0.2,eligible_body_tokens,answer_only,31e595695f323de4162c9f93bf0e031caa00cfe69b4198f19b7860d5cdc517a8,1.0052440166473389
vt_h6_c1,34,DT,0.7846153846153846,token_recall,0.2,eligible_body_tokens,answer_only,cddb9d1319617ed63e3b80a72f61daaa74295468005034778c711f1eeeba72cb,1.197427436709404
vt_h6_c1,34,FT_K1,0.8307692307692308,token_recall,0.2,eligible_body_tokens,answer_only,cddb9d1319617ed63e3b80a72f61daaa74295468005034778c711f1eeeba72cb,0.7261371985077858
vt_h6_c1,34,ifr-tokenwise,0.8153846153846154,token_recall,0.2,eligible_body_tokens,answer_only,cddb9d1319617ed63e3b80a72f61daaa74295468005034778c711f1eeeba72cb,5.645721949636936
vt_h6_c1,34,FT_K3,0.8307692307692308,token_recall,0.2,eligible_body_tokens,answer_only,cddb9d1319617ed63e3b80a72f61daaa74295468005034778c711f1eeeba72cb,1.0546840727329254
vt_h6_c1,35,DT,0.7878787878787878,token_recall,0.2,eligible_body_tokens,answer_only,e77c109106217348fc060a0d68ae3da96aa84713d591094ecd6ad73e64be4024,1.2219790257513523
vt_h6_c1,35,FT_K1,0.8333333333333334,token_recall,0.2,eligible_body_tokens,answer_only,e77c109106217348fc060a0d68ae3da96aa84713d591094ecd6ad73e64be4024,0.7569859847426414
vt_h6_c1,35,ifr-tokenwise,0.8181818181818182,token_recall,0.2,eligible_body_tokens,answer_only,e77c109106217348fc060a0d68ae3da96aa84713d591094ecd6ad73e64be4024,5.691186908632517
vt_h6_c1,35,FT_K3,0.8333333333333334,token_recall,0.2,eligible_body_tokens,answer_only,e77c109106217348fc060a0d68ae3da96aa84713d591094ecd6ad73e64be4024,1.1077183037996292
vt_h6_c1,36,DT,0.8,token_recall,0.2,eligible_body_tokens,answer_only,ad7f89d3e78ae0d33e14339c536a38aee3f802d1409fe2e798a1a9ec727150c3,1.2180020920932293
vt_h6_c1,36,FT_K1,0.8307692307692308,token_recall,0.2,eligible_body_tokens,answer_only,ad7f89d3e78ae0d33e14339c536a38aee3f802d1409fe2e798a1a9ec727150c3,0.8385529890656471
vt_h6_c1,36,ifr-tokenwise,0.8153846153846154,token_recall,0.2,eligible_body_tokens,answer_only,ad7f89d3e78ae0d33e14339c536a38aee3f802d1409fe2e798a1a9ec727150c3,5.766324386000633
vt_h6_c1,36,FT_K3,0.8307692307692308,token_recall,0.2,eligible_body_tokens,answer_only,ad7f89d3e78ae0d33e14339c536a38aee3f802d1409fe2e798a1a9ec727150c3,1.1853917501866817
vt_h6_c1,37,DT,0.7971014492753623,token_recall,0.2,eligible_body_tokens,answer_only,596f0781b60a6a08d63eec92137f0cf1ff2ba0d6257ecaeed4133d181f834715,1.2277783676981926
vt_h6_c1,37,FT_K1,0.7971014492753623,token_recall,0.2,eligible_body_tokens,answer_only,596f0781b60a6a08d63eec92137f0cf1ff2ba0d6257ecaeed4133d181f834715,0.8495663218200207
vt_h6_c1,37,ifr-tokenwise,0.7971014492753623,token_recall,0.2,eligible_body_tokens,answer_only,596f0781b60a6a08d63eec92137f0cf1ff2ba0d6257ecaeed4133d181f834715,6.002033542841673
vt_h6_c1,37,FT_K3,0.7971014492753623,token_recall,0.2,eligible_body_tokens,answer_only,596f0781b60a6a08d63eec92137f0cf1ff2ba0d6257ecaeed4133d181f834715,1.1990271620452404
vt_h6_c1,38,DT,0.84375,token_recall,0.2,eligible_body_tokens,answer_only,ec92e5055a17302eaf31eeb1b8405fe6dcae7f5ddf7570c011005401ebe615d3,1.213726107031107
vt_h6_c1,38,FT_K1,0.8125,token_recall,0.2,eligible_body_tokens,answer_only,ec92e5055a17302eaf31eeb1b8405fe6dcae7f5ddf7570c011005401ebe615d3,0.8205616399645805
vt_h6_c1,38,ifr-tokenwise,0.828125,token_recall,0.2,eligible_body_tokens,answer_only,ec92e5055a17302eaf31eeb1b8405fe6dcae7f5ddf7570c011005401ebe615d3,5.660515662282705
vt_h6_c1,38,FT_K3,0.8125,token_recall,0.2,eligible_body_tokens,answer_only,ec92e5055a17302eaf31eeb1b8405fe6dcae7f5ddf7570c011005401ebe615d3,1.1586746014654636
vt_h6_c1,39,DT,0.803030303030303,token_recall,0.2,eligible_body_tokens,answer_only,d69da1e4141ec9e24826f3c5688afb2dac0af305cab047bdde8e92a7ec46361a,1.229403130710125
vt_h6_c1,39,FT_K1,0.8333333333333334,token_recall,0.2,eligible_body_tokens,answer_only,d69da1e4141ec9e24826f3c5688afb2dac0af305cab047bdde8e92a7ec46361a,0.7705881483852863
vt_h6_c1,39,ifr-tokenwise,0.8181818181818182,token_recall,0.2,eligible_body_tokens,answer_only,d69da1e4141ec9e24826f3c5688afb2dac0af305cab047bdde8e92a7ec46361a,5.69634472951293
vt_h6_c1,39,FT_K3,0.8333333333333334,token_recall,0.2,eligible_body_tokens,answer_only,d69da1e4141ec9e24826f3c5688afb2dac0af305cab047bdde8e92a7ec46361a,1.1139259189367294
vt_h6_c1,40,DT,0.78125,token_recall,0.2,eligible_body_tokens,answer_only,0e4a9d49882992747cdca5947b1e595a8602aafd9f7abfea6767cc129da81aa1,1.2222494930028915
vt_h6_c1,40,FT_K1,0.78125,token_recall,0.2,eligible_body_tokens,answer_only,0e4a9d49882992747cdca5947b1e595a8602aafd9f7abfea6767cc129da81aa1,0.8546501323580742
vt_h6_c1,40,ifr-tokenwise,0.828125,token_recall,0.2,eligible_body_tokens,answer_only,0e4a9d49882992747cdca5947b1e595a8602aafd9f7abfea6767cc129da81aa1,5.659946456551552
vt_h6_c1,40,FT_K3,0.78125,token_recall,0.2,eligible_body_tokens,answer_only,0e4a9d49882992747cdca5947b1e595a8602aafd9f7abfea6767cc129da81aa1,1.1755246259272099
vt_h6_c1,41,DT,0.7941176470588235,token_recall,0.2,eligible_body_tokens,answer_only,e0c4d7ad49e6d4199d6dde45b25d8c75e26405ca5e161bb8fe8fd8c4ff654fcd,1.263903833925724
vt_h6_c1,41,FT_K1,0.8235294117647058,token_recall,0.2,eligible_body_tokens,answer_only,e0c4d7ad49e6d4199d6dde45b25d8c75e26405ca5e161bb8fe8fd8c4ff654fcd,0.6525756120681763
vt_h6_c1,41,ifr-tokenwise,0.8529411764705882,token_recall,0.2,eligible_body_tokens,answer_only,e0c4d7ad49e6d4199d6dde45b25d8c75e26405ca5e161bb8fe8fd8c4ff654fcd,5.712217479944229
vt_h6_c1,41,FT_K3,0.8235294117647058,token_recall,0.2,eligible_body_tokens,answer_only,e0c4d7ad49e6d4199d6dde45b25d8c75e26405ca5e161bb8fe8fd8c4ff654fcd,0.9934681616723537
vt_h6_c1,42,DT,0.8208955223880597,token_recall,0.2,eligible_body_tokens,answer_only,a8dd5e6849c89910a3953ef9c5147f48900b8168fd3776e32ee6b0709b2ef9d8,1.2486465759575367
vt_h6_c1,42,FT_K1,0.8208955223880597,token_recall,0.2,eligible_body_tokens,answer_only,a8dd5e6849c89910a3953ef9c5147f48900b8168fd3776e32ee6b0709b2ef9d8,0.6711225882172585
vt_h6_c1,42,ifr-tokenwise,0.8059701492537313,token_recall,0.2,eligible_body_tokens,answer_only,a8dd5e6849c89910a3953ef9c5147f48900b8168fd3776e32ee6b0709b2ef9d8,5.724481321871281
vt_h6_c1,42,FT_K3,0.8208955223880597,token_recall,0.2,eligible_body_tokens,answer_only,a8dd5e6849c89910a3953ef9c5147f48900b8168fd3776e32ee6b0709b2ef9d8,1.0297890454530716
vt_h6_c1,43,DT,0.8153846153846154,token_recall,0.2,eligible_body_tokens,answer_only,168180f7a5f5380d31d1c9b69321cdf7278e81737122a6aced02a09c09e4caaf,1.2163419835269451
vt_h6_c1,43,FT_K1,0.8461538461538461,token_recall,0.2,eligible_body_tokens,answer_only,168180f7a5f5380d31d1c9b69321cdf7278e81737122a6aced02a09c09e4caaf,0.718889944255352
vt_h6_c1,43,ifr-tokenwise,0.8307692307692308,token_recall,0.2,eligible_body_tokens,answer_only,168180f7a5f5380d31d1c9b69321cdf7278e81737122a6aced02a09c09e4caaf,5.656210854649544
vt_h6_c1,43,FT_K3,0.8461538461538461,token_recall,0.2,eligible_body_tokens,answer_only,168180f7a5f5380d31d1c9b69321cdf7278e81737122a6aced02a09c09e4caaf,1.0604039169847965
vt_h6_c1,44,DT,0.7692307692307693,token_recall,0.2,eligible_body_tokens,answer_only,9a8e4f18fbe196e6b1d99c67733790fd584d2b1f31b6543a8387524597e72267,1.2433403059840202
vt_h6_c1,44,FT_K1,0.8615384615384616,token_recall,0.2,eligible_body_tokens,answer_only,9a8e4f18fbe196e6b1d99c67733790fd584d2b1f31b6543a8387524597e72267,0.8410469703376293
vt_h6_c1,44,ifr-tokenwise,0.8461538461538461,token_recall,0.2,eligible_body_tokens,answer_only,9a8e4f18fbe196e6b1d99c67733790fd584d2b1f31b6543a8387524597e72267,5.7883291356265545
vt_h6_c1,44,FT_K3,0.8615384615384616,token_recall,0.2,eligible_body_tokens,answer_only,9a8e4f18fbe196e6b1d99c67733790fd584d2b1f31b6543a8387524597e72267,1.1868127137422562
vt_h6_c1,45,DT,0.8235294117647058,token_recall,0.2,eligible_body_tokens,answer_only,a1b1971af4adb1e78397ab9f1348cf30d5cbdeb757b6c0557fdb1add162ef679,1.2330970168113708
vt_h6_c1,45,FT_K1,0.8235294117647058,token_recall,0.2,eligible_body_tokens,answer_only,a1b1971af4adb1e78397ab9f1348cf30d5cbdeb757b6c0557fdb1add162ef679,0.755689661949873
vt_h6_c1,45,ifr-tokenwise,0.8382352941176471,token_recall,0.2,eligible_body_tokens,answer_only,a1b1971af4adb1e78397ab9f1348cf30d5cbdeb757b6c0557fdb1add162ef679,5.838505614548922
vt_h6_c1,45,FT_K3,0.8235294117647058,token_recall,0.2,eligible_body_tokens,answer_only,a1b1971af4adb1e78397ab9f1348cf30d5cbdeb757b6c0557fdb1add162ef679,1.1213087551295757
vt_h6_c1,46,DT,0.796875,token_recall,0.2,eligible_body_tokens,answer_only,3d757042dc18dc28224e00ec9718bbfab259a572200d690358f1663c1c5b0cb8,1.229848962277174
vt_h6_c1,46,FT_K1,0.828125,token_recall,0.2,eligible_body_tokens,answer_only,3d757042dc18dc28224e00ec9718bbfab259a572200d690358f1663c1c5b0cb8,0.8285463489592075
vt_h6_c1,46,ifr-tokenwise,0.84375,token_recall,0.2,eligible_body_tokens,answer_only,3d757042dc18dc28224e00ec9718bbfab259a572200d690358f1663c1c5b0cb8,5.645256109535694
vt_h6_c1,46,FT_K3,0.8125,token_recall,0.2,eligible_body_tokens,answer_only,3d757042dc18dc28224e00ec9718bbfab259a572200d690358f1663c1c5b0cb8,1.163086898624897
vt_h6_c1,47,DT,0.85,token_recall,0.2,eligible_body_tokens,answer_only,787d50ce588926b1fb89c03629825c43e8bef520a4f37c808df951376bc18dc6,1.2203073985874653
vt_h6_c1,47,FT_K1,0.85,token_recall,0.2,eligible_body_tokens,answer_only,787d50ce588926b1fb89c03629825c43e8bef520a4f37c808df951376bc18dc6,0.8126774467527866
vt_h6_c1,47,ifr-tokenwise,0.85,token_recall,0.2,eligible_body_tokens,answer_only,787d50ce588926b1fb89c03629825c43e8bef520a4f37c808df951376bc18dc6,5.430065780878067
vt_h6_c1,47,FT_K3,0.85,token_recall,0.2,eligible_body_tokens,answer_only,787d50ce588926b1fb89c03629825c43e8bef520a4f37c808df951376bc18dc6,1.1619232147932053
vt_h6_c1,48,DT,0.7777777777777778,token_recall,0.2,eligible_body_tokens,answer_only,82c5d031ac6c17bddb02277269fb3277578410fd4edc7d2af116d846fb0a1853,1.2293142527341843
vt_h6_c1,48,FT_K1,0.8571428571428571,token_recall,0.2,eligible_body_tokens,answer_only,82c5d031ac6c17bddb02277269fb3277578410fd4edc7d2af116d846fb0a1853,0.8717417605221272
vt_h6_c1,48,ifr-tokenwise,0.8412698412698413,token_recall,0.2,eligible_body_tokens,answer_only,82c5d031ac6c17bddb02277269fb3277578410fd4edc7d2af116d846fb0a1853,5.576228752732277
vt_h6_c1,48,FT_K3,0.8571428571428571,token_recall,0.2,eligible_body_tokens,answer_only,82c5d031ac6c17bddb02277269fb3277578410fd4edc7d2af116d846fb0a1853,1.2413172721862793
vt_h6_c1,49,DT,0.7580645161290323,token_recall,0.2,eligible_body_tokens,answer_only,a4a0d231e4c3ec104785d65720de6e1f450d0e8075d4a19a93c284f72d476a7b,1.2426487803459167
vt_h6_c1,49,FT_K1,0.8387096774193549,token_recall,0.2,eligible_body_tokens,answer_only,a4a0d231e4c3ec104785d65720de6e1f450d0e8075d4a19a93c284f72d476a7b,0.7198817431926727
vt_h6_c1,49,ifr-tokenwise,0.8064516129032258,token_recall,0.2,eligible_body_tokens,answer_only,a4a0d231e4c3ec104785d65720de6e1f450d0e8075d4a19a93c284f72d476a7b,5.4252170994877815
vt_h6_c1,49,FT_K3,0.8387096774193549,token_recall,0.2,eligible_body_tokens,answer_only,a4a0d231e4c3ec104785d65720de6e1f450d0e8075d4a19a93c284f72d476a7b,1.0937903821468353
vt_h6_c1,50,DT,0.84375,token_recall,0.2,eligible_body_tokens,answer_only,3b3a798ce154cc39367ef23cafd813dcc4389e86993e85f50b8aa102ca3fb802,1.2852416522800922
vt_h6_c1,50,FT_K1,0.8125,token_recall,0.2,eligible_body_tokens,answer_only,3b3a798ce154cc39367ef23cafd813dcc4389e86993e85f50b8aa102ca3fb802,0.8627978935837746
vt_h6_c1,50,ifr-tokenwise,0.8125,token_recall,0.2,eligible_body_tokens,answer_only,3b3a798ce154cc39367ef23cafd813dcc4389e86993e85f50b8aa102ca3fb802,5.658425360918045
vt_h6_c1,50,FT_K3,0.8125,token_recall,0.2,eligible_body_tokens,answer_only,3b3a798ce154cc39367ef23cafd813dcc4389e86993e85f50b8aa102ca3fb802,1.231942716985941
vt_h6_c1,51,DT,0.8088235294117647,token_recall,0.2,eligible_body_tokens,answer_only,d02c07fa13f74f19a29dad23735c738a66e4f95a10b7707fdd13d4986472e8fe,1.2238317169249058
vt_h6_c1,51,FT_K1,0.8235294117647058,token_recall,0.2,eligible_body_tokens,answer_only,d02c07fa13f74f19a29dad23735c738a66e4f95a10b7707fdd13d4986472e8fe,0.853035643696785
vt_h6_c1,51,ifr-tokenwise,0.8382352941176471,token_recall,0.2,eligible_body_tokens,answer_only,d02c07fa13f74f19a29dad23735c738a66e4f95a10b7707fdd13d4986472e8fe,5.903633706271648
vt_h6_c1,51,FT_K3,0.8235294117647058,token_recall,0.2,eligible_body_tokens,answer_only,d02c07fa13f74f19a29dad23735c738a66e4f95a10b7707fdd13d4986472e8fe,1.1876684837043285
vt_h6_c1,52,DT,0.7761194029850746,token_recall,0.2,eligible_body_tokens,answer_only,9f86b999ddf136082a08092f2899e25fd9012981ab1c9fbdd1b97682b461920b,1.2244530506432056
vt_h6_c1,52,FT_K1,0.8507462686567164,token_recall,0.2,eligible_body_tokens,answer_only,9f86b999ddf136082a08092f2899e25fd9012981ab1c9fbdd1b97682b461920b,0.8405225500464439
vt_h6_c1,52,ifr-tokenwise,0.8059701492537313,token_recall,0.2,eligible_body_tokens,answer_only,9f86b999ddf136082a08092f2899e25fd9012981ab1c9fbdd1b97682b461920b,5.869411863386631
vt_h6_c1,52,FT_K3,0.8507462686567164,token_recall,0.2,eligible_body_tokens,answer_only,9f86b999ddf136082a08092f2899e25fd9012981ab1c9fbdd1b97682b461920b,1.208668377250433
vt_h6_c1,53,DT,0.8055555555555556,token_recall,0.2,eligible_body_tokens,answer_only,ddc09f7309585b189a24af52ca7b728bd319fe1018cfa7592fd07d3d1e659ce8,1.240161158144474
vt_h6_c1,53,FT_K1,0.8472222222222222,token_recall,0.2,eligible_body_tokens,answer_only,ddc09f7309585b189a24af52ca7b728bd319fe1018cfa7592fd07d3d1e659ce8,0.8050881326198578
vt_h6_c1,53,ifr-tokenwise,0.8333333333333334,token_recall,0.2,eligible_body_tokens,answer_only,ddc09f7309585b189a24af52ca7b728bd319fe1018cfa7592fd07d3d1e659ce8,6.083777230232954
vt_h6_c1,53,FT_K3,0.8472222222222222,token_recall,0.2,eligible_body_tokens,answer_only,ddc09f7309585b189a24af52ca7b728bd319fe1018cfa7592fd07d3d1e659ce8,18.57388873770833
vt_h6_c1,54,DT,0.7741935483870968,token_recall,0.2,eligible_body_tokens,answer_only,91e7cec586d385b5e1f465ad9f0274924032232b938f2ceda378da3abf6bf36e,1.2331237569451332
vt_h6_c1,54,FT_K1,0.8387096774193549,token_recall,0.2,eligible_body_tokens,answer_only,91e7cec586d385b5e1f465ad9f0274924032232b938f2ceda378da3abf6bf36e,0.8375906907021999
vt_h6_c1,54,ifr-tokenwise,0.8225806451612904,token_recall,0.2,eligible_body_tokens,answer_only,91e7cec586d385b5e1f465ad9f0274924032232b938f2ceda378da3abf6bf36e,5.583390057086945
vt_h6_c1,54,FT_K3,0.8387096774193549,token_recall,0.2,eligible_body_tokens,answer_only,91e7cec586d385b5e1f465ad9f0274924032232b938f2ceda378da3abf6bf36e,1.1915056593716145
vt_h6_c1,55,DT,0.835820895522388,token_recall,0.2,eligible_body_tokens,answer_only,6fdba29583049dbf8990e286624151dcc3feee483c39317157cfdc3abaafe402,1.243027988821268
vt_h6_c1,55,FT_K1,0.835820895522388,token_recall,0.2,eligible_body_tokens,answer_only,6fdba29583049dbf8990e286624151dcc3feee483c39317157cfdc3abaafe402,0.7108743041753769
vt_h6_c1,55,ifr-tokenwise,0.8208955223880597,token_recall,0.2,eligible_body_tokens,answer_only,6fdba29583049dbf8990e286624151dcc3feee483c39317157cfdc3abaafe402,5.754758343100548
vt_h6_c1,55,FT_K3,0.835820895522388,token_recall,0.2,eligible_body_tokens,answer_only,6fdba29583049dbf8990e286624151dcc3feee483c39317157cfdc3abaafe402,1.0929796993732452
vt_h6_c1,56,DT,0.796875,token_recall,0.2,eligible_body_tokens,answer_only,806ece7a83a7c7242ce1974dab413974d26dc1290765059a3182966d13aa925a,1.2401699163019657
vt_h6_c1,56,FT_K1,0.8125,token_recall,0.2,eligible_body_tokens,answer_only,806ece7a83a7c7242ce1974dab413974d26dc1290765059a3182966d13aa925a,0.8551671728491783
vt_h6_c1,56,ifr-tokenwise,0.796875,token_recall,0.2,eligible_body_tokens,answer_only,806ece7a83a7c7242ce1974dab413974d26dc1290765059a3182966d13aa925a,5.680006809532642
vt_h6_c1,56,FT_K3,0.8125,token_recall,0.2,eligible_body_tokens,answer_only,806ece7a83a7c7242ce1974dab413974d26dc1290765059a3182966d13aa925a,1.2265004552900791
vt_h6_c1,57,DT,0.828125,token_recall,0.2,eligible_body_tokens,answer_only,e80ddfe8f107d3332cd495f2e27df39c157da6b1609eb2a0fe38781830e35713,1.2130594179034233
vt_h6_c1,57,FT_K1,0.8125,token_recall,0.2,eligible_body_tokens,answer_only,e80ddfe8f107d3332cd495f2e27df39c157da6b1609eb2a0fe38781830e35713,0.7231386713683605
vt_h6_c1,57,ifr-tokenwise,0.8125,token_recall,0.2,eligible_body_tokens,answer_only,e80ddfe8f107d3332cd495f2e27df39c157da6b1609eb2a0fe38781830e35713,5.505506064742804
vt_h6_c1,57,FT_K3,0.8125,token_recall,0.2,eligible_body_tokens,answer_only,e80ddfe8f107d3332cd495f2e27df39c157da6b1609eb2a0fe38781830e35713,1.0390125811100006
vt_h6_c1,58,DT,0.78125,token_recall,0.2,eligible_body_tokens,answer_only,ac9d73cea07c8c04157f5a4e2af29d5c5a762a2d99841f2ac326f91f8b30313f,1.2143044732511044
vt_h6_c1,58,FT_K1,0.828125,token_recall,0.2,eligible_body_tokens,answer_only,ac9d73cea07c8c04157f5a4e2af29d5c5a762a2d99841f2ac326f91f8b30313f,0.8188380561769009
vt_h6_c1,58,ifr-tokenwise,0.828125,token_recall,0.2,eligible_body_tokens,answer_only,ac9d73cea07c8c04157f5a4e2af29d5c5a762a2d99841f2ac326f91f8b30313f,5.655396725982428
vt_h6_c1,58,FT_K3,0.828125,token_recall,0.2,eligible_body_tokens,answer_only,ac9d73cea07c8c04157f5a4e2af29d5c5a762a2d99841f2ac326f91f8b30313f,1.171131193637848
vt_h6_c1,59,DT,0.8125,token_recall,0.2,eligible_body_tokens,answer_only,bf2bb09b21a431bfebc83729169e79046ede217565111fba3156501077f679ad,1.2103984281420708
vt_h6_c1,59,FT_K1,0.859375,token_recall,0.2,eligible_body_tokens,answer_only,bf2bb09b21a431bfebc83729169e79046ede217565111fba3156501077f679ad,0.8353615999221802
vt_h6_c1,59,ifr-tokenwise,0.828125,token_recall,0.2,eligible_body_tokens,answer_only,bf2bb09b21a431bfebc83729169e79046ede217565111fba3156501077f679ad,5.653841275721788
vt_h6_c1,59,FT_K3,0.859375,token_recall,0.2,eligible_body_tokens,answer_only,bf2bb09b21a431bfebc83729169e79046ede217565111fba3156501077f679ad,1.1478732898831367
